axis,series,x,y
0,experiment_1a_baseline_agents.count_50 (n=50),250,9.56
0,experiment_1a_baseline_agents.count_50 (n=50),255,9.53
0,experiment_1a_baseline_agents.count_50 (n=50),260,9.51
0,experiment_1a_baseline_agents.count_50 (n=50),265,9.48
0,experiment_1a_baseline_agents.count_50 (n=50),270,9.46
0,experiment_1a_baseline_agents.count_50 (n=50),275,9.44
0,experiment_1a_baseline_agents.count_50 (n=50),280,9.42
0,experiment_1a_baseline_agents.count_50 (n=50),285,9.4
0,experiment_1a_baseline_agents.count_50 (n=50),290,9.38
0,experiment_1a_baseline_agents.count_50 (n=50),295,9.36
0,experiment_1a_baseline_agents.count_50 (n=50),300,9.35
0,experiment_1a_baseline_agents.count_50 (n=50),305,9.34
0,experiment_1a_baseline_agents.count_50 (n=50),310,9.33
0,experiment_1a_baseline_agents.count_50 (n=50),315,9.31
0,experiment_1a_baseline_agents.count_50 (n=50),320,9.3
0,experiment_1a_baseline_agents.count_50 (n=50),325,9.28
0,experiment_1a_baseline_agents.count_50 (n=50),330,9.27
0,experiment_1a_baseline_agents.count_50 (n=50),335,9.25
0,experiment_1a_baseline_agents.count_50 (n=50),340,9.24
0,experiment_1a_baseline_agents.count_50 (n=50),345,9.22
0,experiment_1a_baseline_agents.count_50 (n=50),350,9.21
0,experiment_1a_baseline_agents.count_50 (n=50),355,9.2
0,experiment_1a_baseline_agents.count_50 (n=50),360,9.19
0,experiment_1a_baseline_agents.count_50 (n=50),365,9.18
0,experiment_1a_baseline_agents.count_50 (n=50),370,9.17
0,experiment_1a_baseline_agents.count_50 (n=50),375,9.17
0,experiment_1a_baseline_agents.count_50 (n=50),380,9.16
0,experiment_1a_baseline_agents.count_50 (n=50),385,9.15
0,experiment_1a_baseline_agents.count_50 (n=50),390,9.14
0,experiment_1a_baseline_agents.count_50 (n=50),395,9.12
0,experiment_1a_baseline_agents.count_50 (n=50),400,9.12
0,experiment_1a_baseline_agents.count_50 (n=50),405,9.11
0,experiment_1a_baseline_agents.count_50 (n=50),410,9.09
0,experiment_1a_baseline_agents.count_50 (n=50),415,9.09
0,experiment_1a_baseline_agents.count_50 (n=50),420,9.09
0,experiment_1a_baseline_agents.count_50 (n=50),425,9.07
0,experiment_1a_baseline_agents.count_50 (n=50),430,9.07
0,experiment_1a_baseline_agents.count_50 (n=50),435,9.06
0,experiment_1a_baseline_agents.count_50 (n=50),440,9.05
0,experiment_1a_baseline_agents.count_50 (n=50),445,9.04
0,experiment_1a_baseline_agents.count_50 (n=50),450,9.03
0,experiment_1a_baseline_agents.count_50 (n=50),455,9.02
0,experiment_1a_baseline_agents.count_50 (n=50),460,9.02
0,experiment_1a_baseline_agents.count_50 (n=50),465,9.02
0,experiment_1a_baseline_agents.count_50 (n=50),470,9.01
0,experiment_1a_baseline_agents.count_50 (n=50),475,9.0
0,experiment_1a_baseline_agents.count_50 (n=50),480,8.99
0,experiment_1a_baseline_agents.count_50 (n=50),485,8.99
0,experiment_1a_baseline_agents.count_50 (n=50),490,8.99
0,experiment_1a_baseline_agents.count_50 (n=50),495,8.98
0,experiment_1a_baseline_agents.count_50 (n=50),500,8.97
0,experiment_1a_baseline_agents.count_60 (n=60),5,0.0
0,experiment_1a_baseline_agents.count_60 (n=60),10,0.0
0,experiment_1a_baseline_agents.count_60 (n=60),15,0.0
0,experiment_1a_baseline_agents.count_60 (n=60),20,7.83
0,experiment_1a_baseline_agents.count_60 (n=60),25,8.3
0,experiment_1a_baseline_agents.count_60 (n=60),30,9.71
0,experiment_1a_baseline_agents.count_60 (n=60),35,10.77
0,experiment_1a_baseline_agents.count_60 (n=60),40,12.79
0,experiment_1a_baseline_agents.count_60 (n=60),45,12.89
0,experiment_1a_baseline_agents.count_60 (n=60),50,12.82
0,experiment_1a_baseline_agents.count_60 (n=60),55,13.04
0,experiment_1a_baseline_agents.count_60 (n=60),60,12.37
0,experiment_1a_baseline_agents.count_60 (n=60),65,12.17
0,experiment_1a_baseline_agents.count_60 (n=60),70,12.05
0,experiment_1a_baseline_agents.count_60 (n=60),75,11.74
0,experiment_1a_baseline_agents.count_60 (n=60),80,11.47
0,experiment_1a_baseline_agents.count_60 (n=60),85,11.31
0,experiment_1a_baseline_agents.count_60 (n=60),90,11.2
0,experiment_1a_baseline_agents.count_60 (n=60),95,11.11
0,experiment_1a_baseline_agents.count_60 (n=60),100,10.96
0,experiment_1a_baseline_agents.count_60 (n=60),105,10.84
0,experiment_1a_baseline_agents.count_60 (n=60),110,10.77
0,experiment_1a_baseline_agents.count_60 (n=60),115,10.7
0,experiment_1a_baseline_agents.count_60 (n=60),120,10.6
0,experiment_1a_baseline_agents.count_60 (n=60),125,10.52
0,experiment_1a_baseline_agents.count_60 (n=60),130,10.46
0,experiment_1a_baseline_agents.count_60 (n=60),135,10.43
0,experiment_1a_baseline_agents.count_60 (n=60),140,10.37
0,experiment_1a_baseline_agents.count_60 (n=60),145,10.34
0,experiment_1a_baseline_agents.count_60 (n=60),150,10.32
0,experiment_1a_baseline_agents.count_60 (n=60),155,10.33
0,experiment_1a_baseline_agents.count_60 (n=60),160,10.28
0,experiment_1a_baseline_agents.count_60 (n=60),165,10.25
0,experiment_1a_baseline_agents.count_60 (n=60),170,10.23
0,experiment_1a_baseline_agents.count_60 (n=60),175,10.22
0,experiment_1a_baseline_agents.count_60 (n=60),180,10.18
0,experiment_1a_baseline_agents.count_60 (n=60),185,10.17
0,experiment_1a_baseline_agents.count_60 (n=60),190,10.16
0,experiment_1a_baseline_agents.count_60 (n=60),195,10.14
0,experiment_1a_baseline_agents.count_60 (n=60),200,10.11
0,experiment_1a_baseline_agents.count_60 (n=60),205,10.11
0,experiment_1a_baseline_agents.count_60 (n=60),210,10.09
0,experiment_1a_baseline_agents.count_60 (n=60),215,10.06
0,experiment_1a_baseline_agents.count_60 (n=60),220,10.05
0,experiment_1a_baseline_agents.count_60 (n=60),225,10.03
0,experiment_1a_baseline_agents.count_60 (n=60),230,10.02
0,experiment_1a_baseline_agents.count_60 (n=60),235,10.0
0,experiment_1a_baseline_agents.count_60 (n=60),240,9.98
0,experiment_1a_baseline_agents.count_60 (n=60),245,9.96
0,experiment_1a_baseline_agents.count_60 (n=60),250,9.95
0,experiment_1a_baseline_agents.count_60 (n=60),255,9.95
0,experiment_1a_baseline_agents.count_60 (n=60),260,9.93
0,experiment_1a_baseline_agents.count_60 (n=60),265,9.92
0,experiment_1a_baseline_agents.count_60 (n=60),270,9.92
0,experiment_1a_baseline_agents.count_60 (n=60),275,9.91
0,experiment_1a_baseline_agents.count_60 (n=60),280,9.89
0,experiment_1a_baseline_agents.count_60 (n=60),285,9.88
0,experiment_1a_baseline_agents.count_60 (n=60),290,9.89
0,experiment_1a_baseline_agents.count_60 (n=60),295,9.89
0,experiment_1a_baseline_agents.count_60 (n=60),300,9.88
0,experiment_1a_baseline_agents.count_60 (n=60),305,9.87
0,experiment_1a_baseline_agents.count_60 (n=60),310,9.89
0,experiment_1a_baseline_agents.count_60 (n=60),315,9.88
0,experiment_1a_baseline_agents.count_60 (n=60),320,9.87
0,experiment_1a_baseline_agents.count_60 (n=60),325,9.87
0,experiment_1a_baseline_agents.count_60 (n=60),330,9.85
0,experiment_1a_baseline_agents.count_60 (n=60),335,9.84
0,experiment_1a_baseline_agents.count_60 (n=60),340,9.84
0,experiment_1a_baseline_agents.count_60 (n=60),345,9.84
0,experiment_1a_baseline_agents.count_60 (n=60),350,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),355,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),360,9.83
0,experiment_1a_baseline_agents.count_60 (n=60),365,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),370,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),375,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),380,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),385,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),390,9.83
0,experiment_1a_baseline_agents.count_60 (n=60),395,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),400,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),405,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),410,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),415,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),420,9.8
0,experiment_1a_baseline_agents.count_60 (n=60),425,9.8
0,experiment_1a_baseline_agents.count_60 (n=60),430,9.82
0,experiment_1a_baseline_agents.count_60 (n=60),435,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),440,9.81
0,experiment_1a_baseline_agents.count_60 (n=60),445,9.8
0,experiment_1a_baseline_agents.count_60 (n=60),450,9.8
0,experiment_1a_baseline_agents.count_60 (n=60),455,9.79
0,experiment_1a_baseline_agents.count_60 (n=60),460,9.78
0,experiment_1a_baseline_agents.count_60 (n=60),465,9.77
0,experiment_1a_baseline_agents.count_60 (n=60),470,9.77
0,experiment_1a_baseline_agents.count_60 (n=60),475,9.77
0,experiment_1a_baseline_agents.count_60 (n=60),480,9.77
0,experiment_1a_baseline_agents.count_60 (n=60),485,9.76
0,experiment_1a_baseline_agents.count_60 (n=60),490,9.76
0,experiment_1a_baseline_agents.count_60 (n=60),495,9.76
0,experiment_1a_baseline_agents.count_60 (n=60),500,9.75
0,experiment_1a_baseline_agents.count_70 (n=70),5,0.0
0,experiment_1a_baseline_agents.count_70 (n=70),10,0.0
0,experiment_1a_baseline_agents.count_70 (n=70),15,0.0
0,experiment_1a_baseline_agents.count_70 (n=70),20,7.89
0,experiment_1a_baseline_agents.count_70 (n=70),25,8.6
0,experiment_1a_baseline_agents.count_70 (n=70),30,9.5
0,experiment_1a_baseline_agents.count_70 (n=70),35,10.72
0,experiment_1a_baseline_agents.count_70 (n=70),40,13.85
0,experiment_1a_baseline_agents.count_70 (n=70),45,14.11
0,experiment_1a_baseline_agents.count_70 (n=70),50,14.18
0,experiment_1a_baseline_agents.count_70 (n=70),55,13.46
0,experiment_1a_baseline_agents.count_70 (n=70),60,12.81
0,experiment_1a_baseline_agents.count_70 (n=70),65,12.43
0,experiment_1a_baseline_agents.count_70 (n=70),70,12.31
0,experiment_1a_baseline_agents.count_70 (n=70),75,11.9
0,experiment_1a_baseline_agents.count_70 (n=70),80,11.57
0,experiment_1a_baseline_agents.count_70 (n=70),85,11.36
0,experiment_1a_baseline_agents.count_70 (n=70),90,11.25
0,experiment_1a_baseline_agents.count_70 (n=70),95,11.07
0,experiment_1a_baseline_agents.count_70 (n=70),100,10.87
0,experiment_1a_baseline_agents.count_70 (n=70),105,10.76
0,experiment_1a_baseline_agents.count_70 (n=70),110,10.7
0,experiment_1a_baseline_agents.count_70 (n=70),115,10.57
0,experiment_1a_baseline_agents.count_70 (n=70),120,10.48
0,experiment_1a_baseline_agents.count_70 (n=70),125,10.41
0,experiment_1a_baseline_agents.count_70 (n=70),130,10.33
0,experiment_1a_baseline_agents.count_70 (n=70),135,10.24
0,experiment_1a_baseline_agents.count_70 (n=70),140,10.19
0,experiment_1a_baseline_agents.count_70 (n=70),145,10.12
0,experiment_1a_baseline_agents.count_70 (n=70),150,10.07
0,experiment_1a_baseline_agents.count_70 (n=70),155,10.01
0,experiment_1a_baseline_agents.count_70 (n=70),160,9.97
0,experiment_1a_baseline_agents.count_70 (n=70),165,9.92
0,experiment_1a_baseline_agents.count_70 (n=70),170,9.88
0,experiment_1a_baseline_agents.count_70 (n=70),175,9.86
0,experiment_1a_baseline_agents.count_70 (n=70),180,9.83
0,experiment_1a_baseline_agents.count_70 (n=70),185,9.81
0,experiment_1a_baseline_agents.count_70 (n=70),190,9.79
0,experiment_1a_baseline_agents.count_70 (n=70),195,9.77
0,experiment_1a_baseline_agents.count_70 (n=70),200,9.72
0,experiment_1a_baseline_agents.count_70 (n=70),205,9.69
0,experiment_1a_baseline_agents.count_70 (n=70),210,9.67
0,experiment_1a_baseline_agents.count_70 (n=70),215,9.64
0,experiment_1a_baseline_agents.count_70 (n=70),220,9.61
0,experiment_1a_baseline_agents.count_70 (n=70),225,9.59
0,experiment_1a_baseline_agents.count_70 (n=70),230,9.58
0,experiment_1a_baseline_agents.count_70 (n=70),235,9.55
0,experiment_1a_baseline_agents.count_70 (n=70),240,9.52
0,experiment_1a_baseline_agents.count_70 (n=70),245,9.49
0,experiment_1a_baseline_agents.count_70 (n=70),250,9.48
0,experiment_1a_baseline_agents.count_70 (n=70),255,9.45
0,experiment_1a_baseline_agents.count_70 (n=70),260,9.43
0,experiment_1a_baseline_agents.count_70 (n=70),265,9.41
0,experiment_1a_baseline_agents.count_70 (n=70),270,9.4
0,experiment_1a_baseline_agents.count_70 (n=70),275,9.38
0,experiment_1a_baseline_agents.count_70 (n=70),280,9.36
0,experiment_1a_baseline_agents.count_70 (n=70),285,9.35
0,experiment_1a_baseline_agents.count_70 (n=70),290,9.33
0,experiment_1a_baseline_agents.count_70 (n=70),295,9.32
0,experiment_1a_baseline_agents.count_70 (n=70),300,9.31
0,experiment_1a_baseline_agents.count_70 (n=70),305,9.3
0,experiment_1a_baseline_agents.count_70 (n=70),310,9.29
0,experiment_1a_baseline_agents.count_70 (n=70),315,9.28
0,experiment_1a_baseline_agents.count_70 (n=70),320,9.28
0,experiment_1a_baseline_agents.count_70 (n=70),325,9.26
0,experiment_1a_baseline_agents.count_70 (n=70),330,9.25
0,experiment_1a_baseline_agents.count_70 (n=70),335,9.24
0,experiment_1a_baseline_agents.count_70 (n=70),340,9.23
0,experiment_1a_baseline_agents.count_70 (n=70),345,9.22
0,experiment_1a_baseline_agents.count_70 (n=70),350,9.21
0,experiment_1a_baseline_agents.count_70 (n=70),355,9.21
0,experiment_1a_baseline_agents.count_70 (n=70),360,9.19
0,experiment_1a_baseline_agents.count_70 (n=70),365,9.19
0,experiment_1a_baseline_agents.count_70 (n=70),370,9.18
0,experiment_1a_baseline_agents.count_70 (n=70),375,9.17
0,experiment_1a_baseline_agents.count_70 (n=70),380,9.16
0,experiment_1a_baseline_agents.count_70 (n=70),385,9.16
0,experiment_1a_baseline_agents.count_70 (n=70),390,9.14
0,experiment_1a_baseline_agents.count_70 (n=70),395,9.13
0,experiment_1a_baseline_agents.count_70 (n=70),400,9.12
0,experiment_1a_baseline_agents.count_70 (n=70),405,9.11
0,experiment_1a_baseline_agents.count_70 (n=70),410,9.1
0,experiment_1a_baseline_agents.count_70 (n=70),415,9.09
0,experiment_1a_baseline_agents.count_70 (n=70),420,9.09
0,experiment_1a_baseline_agents.count_70 (n=70),425,9.08
0,experiment_1a_baseline_agents.count_70 (n=70),430,9.07
0,experiment_1a_baseline_agents.count_70 (n=70),435,9.06
0,experiment_1a_baseline_agents.count_70 (n=70),440,9.05
0,experiment_1a_baseline_agents.count_70 (n=70),445,9.04
0,experiment_1a_baseline_agents.count_70 (n=70),450,9.04
0,experiment_1a_baseline_agents.count_70 (n=70),455,9.03
0,experiment_1a_baseline_agents.count_70 (n=70),460,9.02
0,experiment_1a_baseline_agents.count_70 (n=70),465,9.01
0,experiment_1a_baseline_agents.count_70 (n=70),470,9.01
0,experiment_1a_baseline_agents.count_70 (n=70),475,9.0
0,experiment_1a_baseline_agents.count_70 (n=70),480,8.99
0,experiment_1a_baseline_agents.count_70 (n=70),485,8.99
0,experiment_1a_baseline_agents.count_70 (n=70),490,8.99
0,experiment_1a_baseline_agents.count_70 (n=70),495,8.98
0,experiment_1a_baseline_agents.count_70 (n=70),500,8.98
0,experiment_1a_baseline_agents.count_80 (n=80),5,0.0
0,experiment_1a_baseline_agents.count_80 (n=80),10,0.0
0,experiment_1a_baseline_agents.count_80 (n=80),15,0.0
0,experiment_1a_baseline_agents.count_80 (n=80),20,8.0
0,experiment_1a_baseline_agents.count_80 (n=80),25,8.75
0,experiment_1a_baseline_agents.count_80 (n=80),30,10.21
0,experiment_1a_baseline_agents.count_80 (n=80),35,11.43
0,experiment_1a_baseline_agents.count_80 (n=80),40,13.63
0,experiment_1a_baseline_agents.count_80 (n=80),45,14.62
0,experiment_1a_baseline_agents.count_80 (n=80),50,14.29
0,experiment_1a_baseline_agents.count_80 (n=80),55,13.76
0,experiment_1a_baseline_agents.count_80 (n=80),60,13.01
0,experiment_1a_baseline_agents.count_80 (n=80),65,12.64
0,experiment_1a_baseline_agents.count_80 (n=80),70,12.49
0,experiment_1a_baseline_agents.count_80 (n=80),75,12.4
0,experiment_1a_baseline_agents.count_80 (n=80),80,11.96
0,experiment_1a_baseline_agents.count_80 (n=80),85,11.67
0,experiment_1a_baseline_agents.count_80 (n=80),90,11.6
0,experiment_1a_baseline_agents.count_80 (n=80),95,11.62
0,experiment_1a_baseline_agents.count_80 (n=80),100,11.39
0,experiment_1a_baseline_agents.count_80 (n=80),105,11.25
0,experiment_1a_baseline_agents.count_80 (n=80),110,11.18
0,experiment_1a_baseline_agents.count_80 (n=80),115,11.13
0,experiment_1a_baseline_agents.count_80 (n=80),120,11.02
0,experiment_1a_baseline_agents.count_80 (n=80),125,10.93
0,experiment_1a_baseline_agents.count_80 (n=80),130,10.78
0,experiment_1a_baseline_agents.count_80 (n=80),135,10.67
0,experiment_1a_baseline_agents.count_80 (n=80),140,10.61
0,experiment_1a_baseline_agents.count_80 (n=80),145,10.52
0,experiment_1a_baseline_agents.count_80 (n=80),150,10.44
0,experiment_1a_baseline_agents.count_80 (n=80),155,10.37
0,experiment_1a_baseline_agents.count_80 (n=80),160,10.32
0,experiment_1a_baseline_agents.count_80 (n=80),165,10.25
0,experiment_1a_baseline_agents.count_80 (n=80),170,10.18
0,experiment_1a_baseline_agents.count_80 (n=80),175,10.12
0,experiment_1a_baseline_agents.count_80 (n=80),180,10.07
0,experiment_1a_baseline_agents.count_80 (n=80),185,10.02
0,experiment_1a_baseline_agents.count_80 (n=80),190,9.98
0,experiment_1a_baseline_agents.count_80 (n=80),195,9.94
0,experiment_1a_baseline_agents.count_80 (n=80),200,9.9
0,experiment_1a_baseline_agents.count_80 (n=80),205,9.85
0,experiment_1a_baseline_agents.count_80 (n=80),210,9.81
0,experiment_1a_baseline_agents.count_80 (n=80),215,9.78
0,experiment_1a_baseline_agents.count_80 (n=80),220,9.74
0,experiment_1a_baseline_agents.count_80 (n=80),225,9.7
0,experiment_1a_baseline_agents.count_80 (n=80),230,9.67
0,experiment_1a_baseline_agents.count_80 (n=80),235,9.64
0,experiment_1a_baseline_agents.count_80 (n=80),240,9.61
0,experiment_1a_baseline_agents.count_80 (n=80),245,9.59
0,experiment_1a_baseline_agents.count_80 (n=80),250,9.57
0,experiment_1a_baseline_agents.count_80 (n=80),255,9.55
0,experiment_1a_baseline_agents.count_80 (n=80),260,9.53
0,experiment_1a_baseline_agents.count_80 (n=80),265,9.51
0,experiment_1a_baseline_agents.count_80 (n=80),270,9.49
0,experiment_1a_baseline_agents.count_80 (n=80),275,9.47
0,experiment_1a_baseline_agents.count_80 (n=80),280,9.45
0,experiment_1a_baseline_agents.count_80 (n=80),285,9.43
0,experiment_1a_baseline_agents.count_80 (n=80),290,9.41
0,experiment_1a_baseline_agents.count_80 (n=80),295,9.4
0,experiment_1a_baseline_agents.count_80 (n=80),300,9.39
0,experiment_1a_baseline_agents.count_80 (n=80),305,9.37
0,experiment_1a_baseline_agents.count_80 (n=80),310,9.35
0,experiment_1a_baseline_agents.count_80 (n=80),315,9.34
0,experiment_1a_baseline_agents.count_80 (n=80),320,9.31
0,experiment_1a_baseline_agents.count_80 (n=80),325,9.3
0,experiment_1a_baseline_agents.count_80 (n=80),330,9.28
0,experiment_1a_baseline_agents.count_80 (n=80),335,9.27
0,experiment_1a_baseline_agents.count_80 (n=80),340,9.25
0,experiment_1a_baseline_agents.count_80 (n=80),345,9.24
0,experiment_1a_baseline_agents.count_80 (n=80),350,9.22
0,experiment_1a_baseline_agents.count_80 (n=80),355,9.21
0,experiment_1a_baseline_agents.count_80 (n=80),360,9.2
0,experiment_1a_baseline_agents.count_80 (n=80),365,9.19
0,experiment_1a_baseline_agents.count_80 (n=80),370,9.17
0,experiment_1a_baseline_agents.count_80 (n=80),375,9.17
0,experiment_1a_baseline_agents.count_80 (n=80),380,9.16
0,experiment_1a_baseline_agents.count_80 (n=80),385,9.14
0,experiment_1a_baseline_agents.count_80 (n=80),390,9.14
0,experiment_1a_baseline_agents.count_80 (n=80),395,9.13
0,experiment_1a_baseline_agents.count_80 (n=80),400,9.12
0,experiment_1a_baseline_agents.count_80 (n=80),405,9.11
0,experiment_1a_baseline_agents.count_80 (n=80),410,9.1
0,experiment_1a_baseline_agents.count_80 (n=80),415,9.09
0,experiment_1a_baseline_agents.count_80 (n=80),420,9.08
0,experiment_1a_baseline_agents.count_80 (n=80),425,9.07
0,experiment_1a_baseline_agents.count_80 (n=80),430,9.06
0,experiment_1a_baseline_agents.count_80 (n=80),435,9.05
0,experiment_1a_baseline_agents.count_80 (n=80),440,9.05
0,experiment_1a_baseline_agents.count_80 (n=80),445,9.04
0,experiment_1a_baseline_agents.count_80 (n=80),450,9.04
0,experiment_1a_baseline_agents.count_80 (n=80),455,9.03
0,experiment_1a_baseline_agents.count_80 (n=80),460,9.02
0,experiment_1a_baseline_agents.count_80 (n=80),465,9.02
0,experiment_1a_baseline_agents.count_80 (n=80),470,9.01
0,experiment_1a_baseline_agents.count_80 (n=80),475,9.0
0,experiment_1a_baseline_agents.count_80 (n=80),480,9.0
0,experiment_1a_baseline_agents.count_80 (n=80),485,8.99
0,experiment_1a_baseline_agents.count_80 (n=80),490,8.98
0,experiment_1a_baseline_agents.count_80 (n=80),495,8.98
0,experiment_1a_baseline_agents.count_80 (n=80),500,8.97
0,experiment_1a_baseline_agents.count_90 (n=90),5,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),10,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),15,0.0
0,experiment_1a_baseline_agents.count_90 (n=90),20,7.75
0,experiment_1a_baseline_agents.count_90 (n=90),25,8.71
0,experiment_1a_baseline_agents.count_90 (n=90),30,10.46
0,experiment_1a_baseline_agents.count_90 (n=90),35,13.24
0,experiment_1a_baseline_agents.count_90 (n=90),40,15.77
0,experiment_1a_baseline_agents.count_90 (n=90),45,16.16
0,experiment_1a_baseline_agents.count_90 (n=90),50,16.13
0,experiment_1a_baseline_agents.count_90 (n=90),55,15.07
0,experiment_1a_baseline_agents.count_90 (n=90),60,14.3
0,experiment_1a_baseline_agents.count_90 (n=90),65,13.65
0,experiment_1a_baseline_agents.count_90 (n=90),70,13.42
0,experiment_1a_baseline_agents.count_90 (n=90),75,12.8
0,experiment_1a_baseline_agents.count_90 (n=90),80,12.34
0,experiment_1a_baseline_agents.count_90 (n=90),85,12.1
0,experiment_1a_baseline_agents.count_90 (n=90),90,11.84
0,experiment_1a_baseline_agents.count_90 (n=90),95,11.56
0,experiment_1a_baseline_agents.count_90 (n=90),100,11.34
0,experiment_1a_baseline_agents.count_90 (n=90),105,11.18
0,experiment_1a_baseline_agents.count_90 (n=90),110,11.06
0,experiment_1a_baseline_agents.count_90 (n=90),115,10.91
0,experiment_1a_baseline_agents.count_90 (n=90),120,10.81
0,experiment_1a_baseline_agents.count_90 (n=90),125,10.7
0,experiment_1a_baseline_agents.count_90 (n=90),130,10.59
0,experiment_1a_baseline_agents.count_90 (n=90),135,10.53
0,experiment_1a_baseline_agents.count_90 (n=90),140,10.47
0,experiment_1a_baseline_agents.count_90 (n=90),145,10.44
0,experiment_1a_baseline_agents.count_90 (n=90),150,10.46
0,experiment_1a_baseline_agents.count_90 (n=90),155,10.44
0,experiment_1a_baseline_agents.count_90 (n=90),160,10.4
0,experiment_1a_baseline_agents.count_90 (n=90),165,10.33
0,experiment_1a_baseline_agents.count_90 (n=90),170,10.24
0,experiment_1a_baseline_agents.count_90 (n=90),175,10.2
0,experiment_1a_baseline_agents.count_90 (n=90),180,10.15
0,experiment_1a_baseline_agents.count_90 (n=90),185,10.11
0,experiment_1a_baseline_agents.count_90 (n=90),190,10.07
0,experiment_1a_baseline_agents.count_90 (n=90),195,10.05
0,experiment_1a_baseline_agents.count_90 (n=90),200,10.06
0,experiment_1a_baseline_agents.count_90 (n=90),205,10.01
0,experiment_1a_baseline_agents.count_90 (n=90),210,9.96
0,experiment_1a_baseline_agents.count_90 (n=90),215,9.93
0,experiment_1a_baseline_agents.count_90 (n=90),220,9.89
0,experiment_1a_baseline_agents.count_90 (n=90),225,9.85
0,experiment_1a_baseline_agents.count_90 (n=90),230,9.81
0,experiment_1a_baseline_agents.count_90 (n=90),235,9.84
0,experiment_1a_baseline_agents.count_90 (n=90),240,9.8
0,experiment_1a_baseline_agents.count_90 (n=90),245,9.76
0,experiment_1a_baseline_agents.count_90 (n=90),250,9.74
0,experiment_1a_baseline_agents.count_90 (n=90),255,9.71
0,experiment_1a_baseline_agents.count_90 (n=90),260,9.67
0,experiment_1a_baseline_agents.count_90 (n=90),265,9.64
0,experiment_1a_baseline_agents.count_90 (n=90),270,9.63
0,experiment_1a_baseline_agents.count_90 (n=90),275,9.61
0,experiment_1a_baseline_agents.count_90 (n=90),280,9.58
0,experiment_1a_baseline_agents.count_90 (n=90),285,9.57
0,experiment_1a_baseline_agents.count_90 (n=90),290,9.55
0,experiment_1a_baseline_agents.count_90 (n=90),295,9.53
0,experiment_1a_baseline_agents.count_90 (n=90),300,9.53
0,experiment_1a_baseline_agents.count_90 (n=90),305,9.52
0,experiment_1a_baseline_agents.count_90 (n=90),310,9.5
0,experiment_1a_baseline_agents.count_90 (n=90),315,9.49
0,experiment_1a_baseline_agents.count_90 (n=90),320,9.47
0,experiment_1a_baseline_agents.count_90 (n=90),325,9.46
0,experiment_1a_baseline_agents.count_90 (n=90),330,9.45
0,experiment_1a_baseline_agents.count_90 (n=90),335,9.43
0,experiment_1a_baseline_agents.count_90 (n=90),340,9.41
0,experiment_1a_baseline_agents.count_90 (n=90),345,9.4
0,experiment_1a_baseline_agents.count_90 (n=90),350,9.4
0,experiment_1a_baseline_agents.count_90 (n=90),355,9.38
0,experiment_1a_baseline_agents.count_90 (n=90),360,9.38
0,experiment_1a_baseline_agents.count_90 (n=90),365,9.37
0,experiment_1a_baseline_agents.count_90 (n=90),370,9.36
0,experiment_1a_baseline_agents.count_90 (n=90),375,9.35
0,experiment_1a_baseline_agents.count_90 (n=90),380,9.33
0,experiment_1a_baseline_agents.count_90 (n=90),385,9.32
0,experiment_1a_baseline_agents.count_90 (n=90),390,9.3
0,experiment_1a_baseline_agents.count_90 (n=90),395,9.29
0,experiment_1a_baseline_agents.count_90 (n=90),400,9.28
0,experiment_1a_baseline_agents.count_90 (n=90),405,9.27
0,experiment_1a_baseline_agents.count_90 (n=90),410,9.26
0,experiment_1a_baseline_agents.count_90 (n=90),415,9.25
0,experiment_1a_baseline_agents.count_90 (n=90),420,9.24
0,experiment_1a_baseline_agents.count_90 (n=90),425,9.23
0,experiment_1a_baseline_agents.count_90 (n=90),430,9.22
0,experiment_1a_baseline_agents.count_90 (n=90),435,9.21
0,experiment_1a_baseline_agents.count_90 (n=90),440,9.21
0,experiment_1a_baseline_agents.count_90 (n=90),445,9.2
0,experiment_1a_baseline_agents.count_90 (n=90),450,9.19
0,experiment_1a_baseline_agents.count_90 (n=90),455,9.19
0,experiment_1a_baseline_agents.count_90 (n=90),460,9.18
0,experiment_1a_baseline_agents.count_90 (n=90),465,9.17
0,experiment_1a_baseline_agents.count_90 (n=90),470,9.17
0,experiment_1a_baseline_agents.count_90 (n=90),475,9.16
0,experiment_1a_baseline_agents.count_90 (n=90),480,9.16
0,experiment_1a_baseline_agents.count_90 (n=90),485,9.15
0,experiment_1a_baseline_agents.count_90 (n=90),490,9.14
0,experiment_1a_baseline_agents.count_90 (n=90),495,9.14
0,experiment_1a_baseline_agents.count_90 (n=90),500,9.13
