axis,series,x,y
0,experiment_1a_baseline_agents.count_40 (n=40),265,541
0,experiment_1a_baseline_agents.count_40 (n=40),270,555
0,experiment_1a_baseline_agents.count_40 (n=40),275,568
0,experiment_1a_baseline_agents.count_40 (n=40),280,575
0,experiment_1a_baseline_agents.count_40 (n=40),285,588
0,experiment_1a_baseline_agents.count_40 (n=40),290,601
0,experiment_1a_baseline_agents.count_40 (n=40),295,611
0,experiment_1a_baseline_agents.count_40 (n=40),300,621
0,experiment_1a_baseline_agents.count_40 (n=40),305,633
0,experiment_1a_baseline_agents.count_40 (n=40),310,649
0,experiment_1a_baseline_agents.count_40 (n=40),315,656
0,experiment_1a_baseline_agents.count_40 (n=40),320,666
0,experiment_1a_baseline_agents.count_40 (n=40),325,681
0,experiment_1a_baseline_agents.count_40 (n=40),330,693
0,experiment_1a_baseline_agents.count_40 (n=40),335,699
0,experiment_1a_baseline_agents.count_40 (n=40),340,714
0,experiment_1a_baseline_agents.count_40 (n=40),345,726
0,experiment_1a_baseline_agents.count_40 (n=40),350,734
0,experiment_1a_baseline_agents.count_40 (n=40),355,745
0,experiment_1a_baseline_agents.count_40 (n=40),360,758
0,experiment_1a_baseline_agents.count_40 (n=40),365,771
0,experiment_1a_baseline_agents.count_40 (n=40),370,781
0,experiment_1a_baseline_agents.count_40 (n=40),375,793
0,experiment_1a_baseline_agents.count_40 (n=40),380,805
0,experiment_1a_baseline_agents.count_40 (n=40),385,813
0,experiment_1a_baseline_agents.count_40 (n=40),390,824
0,experiment_1a_baseline_agents.count_40 (n=40),395,837
0,experiment_1a_baseline_agents.count_40 (n=40),400,851
0,experiment_1a_baseline_agents.count_40 (n=40),405,857
0,experiment_1a_baseline_agents.count_40 (n=40),410,870
0,experiment_1a_baseline_agents.count_40 (n=40),415,885
0,experiment_1a_baseline_agents.count_40 (n=40),420,895
0,experiment_1a_baseline_agents.count_40 (n=40),425,901
0,experiment_1a_baseline_agents.count_40 (n=40),430,916
0,experiment_1a_baseline_agents.count_40 (n=40),435,933
0,experiment_1a_baseline_agents.count_40 (n=40),440,938
0,experiment_1a_baseline_agents.count_40 (n=40),445,952
0,experiment_1a_baseline_agents.count_40 (n=40),450,965
0,experiment_1a_baseline_agents.count_40 (n=40),455,976
0,experiment_1a_baseline_agents.count_40 (n=40),460,983
0,experiment_1a_baseline_agents.count_40 (n=40),465,998
0,experiment_1a_baseline_agents.count_40 (n=40),470,1011
0,experiment_1a_baseline_agents.count_40 (n=40),475,1020
0,experiment_1a_baseline_agents.count_40 (n=40),480,1028
0,experiment_1a_baseline_agents.count_40 (n=40),485,1043
0,experiment_1a_baseline_agents.count_40 (n=40),490,1056
0,experiment_1a_baseline_agents.count_40 (n=40),495,1063
0,experiment_1a_baseline_agents.count_40 (n=40),500,1075
0,experiment_1a_baseline_agents.count_50 (n=50),5,0
0,experiment_1a_baseline_agents.count_50 (n=50),10,0
0,experiment_1a_baseline_agents.count_50 (n=50),15,0
0,experiment_1a_baseline_agents.count_50 (n=50),20,15
0,experiment_1a_baseline_agents.count_50 (n=50),25,16
0,experiment_1a_baseline_agents.count_50 (n=50),30,20
0,experiment_1a_baseline_agents.count_50 (n=50),35,28
0,experiment_1a_baseline_agents.count_50 (n=50),40,49
0,experiment_1a_baseline_agents.count_50 (n=50),45,57
0,experiment_1a_baseline_agents.count_50 (n=50),50,62
0,experiment_1a_baseline_agents.count_50 (n=50),55,75
0,experiment_1a_baseline_agents.count_50 (n=50),60,95
0,experiment_1a_baseline_agents.count_50 (n=50),65,109
0,experiment_1a_baseline_agents.count_50 (n=50),70,117
0,experiment_1a_baseline_agents.count_50 (n=50),75,131
0,experiment_1a_baseline_agents.count_50 (n=50),80,145
0,experiment_1a_baseline_agents.count_50 (n=50),85,160
0,experiment_1a_baseline_agents.count_50 (n=50),90,166
0,experiment_1a_baseline_agents.count_50 (n=50),95,179
0,experiment_1a_baseline_agents.count_50 (n=50),100,195
0,experiment_1a_baseline_agents.count_50 (n=50),105,210
0,experiment_1a_baseline_agents.count_50 (n=50),110,219
0,experiment_1a_baseline_agents.count_50 (n=50),115,234
0,experiment_1a_baseline_agents.count_50 (n=50),120,252
0,experiment_1a_baseline_agents.count_50 (n=50),125,257
0,experiment_1a_baseline_agents.count_50 (n=50),130,272
0,experiment_1a_baseline_agents.count_50 (n=50),135,289
0,experiment_1a_baseline_agents.count_50 (n=50),140,302
0,experiment_1a_baseline_agents.count_50 (n=50),145,311
0,experiment_1a_baseline_agents.count_50 (n=50),150,330
0,experiment_1a_baseline_agents.count_50 (n=50),155,344
0,experiment_1a_baseline_agents.count_50 (n=50),160,349
0,experiment_1a_baseline_agents.count_50 (n=50),165,363
0,experiment_1a_baseline_agents.count_50 (n=50),170,383
0,experiment_1a_baseline_agents.count_50 (n=50),175,393
0,experiment_1a_baseline_agents.count_50 (n=50),180,402
0,experiment_1a_baseline_agents.count_50 (n=50),185,420
0,experiment_1a_baseline_agents.count_50 (n=50),190,432
0,experiment_1a_baseline_agents.count_50 (n=50),195,444
0,experiment_1a_baseline_agents.count_50 (n=50),200,457
0,experiment_1a_baseline_agents.count_50 (n=50),205,472
0,experiment_1a_baseline_agents.count_50 (n=50),210,485
0,experiment_1a_baseline_agents.count_50 (n=50),215,496
0,experiment_1a_baseline_agents.count_50 (n=50),220,513
0,experiment_1a_baseline_agents.count_50 (n=50),225,527
0,experiment_1a_baseline_agents.count_50 (n=50),230,537
0,experiment_1a_baseline_agents.count_50 (n=50),235,556
0,experiment_1a_baseline_agents.count_50 (n=50),240,567
0,experiment_1a_baseline_agents.count_50 (n=50),245,581
0,experiment_1a_baseline_agents.count_50 (n=50),250,595
0,experiment_1a_baseline_agents.count_50 (n=50),255,609
0,experiment_1a_baseline_agents.count_50 (n=50),260,621
0,experiment_1a_baseline_agents.count_50 (n=50),265,634
0,experiment_1a_baseline_agents.count_50 (n=50),270,648
0,experiment_1a_baseline_agents.count_50 (n=50),275,661
0,experiment_1a_baseline_agents.count_50 (n=50),280,674
0,experiment_1a_baseline_agents.count_50 (n=50),285,689
0,experiment_1a_baseline_agents.count_50 (n=50),290,701
0,experiment_1a_baseline_agents.count_50 (n=50),295,716
0,experiment_1a_baseline_agents.count_50 (n=50),300,729
0,experiment_1a_baseline_agents.count_50 (n=50),305,742
0,experiment_1a_baseline_agents.count_50 (n=50),310,753
0,experiment_1a_baseline_agents.count_50 (n=50),315,767
0,experiment_1a_baseline_agents.count_50 (n=50),320,780
0,experiment_1a_baseline_agents.count_50 (n=50),325,796
0,experiment_1a_baseline_agents.count_50 (n=50),330,805
0,experiment_1a_baseline_agents.count_50 (n=50),335,821
0,experiment_1a_baseline_agents.count_50 (n=50),340,836
0,experiment_1a_baseline_agents.count_50 (n=50),345,848
0,experiment_1a_baseline_agents.count_50 (n=50),350,860
0,experiment_1a_baseline_agents.count_50 (n=50),355,874
0,experiment_1a_baseline_agents.count_50 (n=50),360,889
0,experiment_1a_baseline_agents.count_50 (n=50),365,900
0,experiment_1a_baseline_agents.count_50 (n=50),370,914
0,experiment_1a_baseline_agents.count_50 (n=50),375,927
0,experiment_1a_baseline_agents.count_50 (n=50),380,941
0,experiment_1a_baseline_agents.count_50 (n=50),385,955
0,experiment_1a_baseline_agents.count_50 (n=50),390,967
0,experiment_1a_baseline_agents.count_50 (n=50),395,983
0,experiment_1a_baseline_agents.count_50 (n=50),400,994
0,experiment_1a_baseline_agents.count_50 (n=50),405,1005
